id|tweet_text|text|emojis|sentiment_label|sarcasm_label
1192597065496326145|@wansenk_ajah @jokowi @NasDem Jawabannya Restorasi pakdhe 😁😁😁😁|@wansenk_ajah @jokowi @NasDem Jawabannya Restorasi pakdhe |😁,😁,😁,😁|-1|-1
1192341532914769922|@UniversitasUKRI @prabowo @pindad Bikin haru 😭😭😭|@UniversitasUKRI @prabowo @pindad Bikin haru |😭,😭,😭|-1|-1
1191987419861504000|"@Ht_gurgur16 @jokowi @basuki_btp Yes setuju  👍👍😊🙏

#TransparansiAnggaranWajib"|"@Ht_gurgur16 @jokowi @basuki_btp Yes setuju  

#TransparansiAnggaranWajib"|👍,👍,😊,🙏|-1|-1
1192736654206726144|@Parapat_Nixon @jokowi Harus nya memang seperti ini negara berperilaku terhadap rakyat terutama yang menyangkut kebutuhan dasar.... Pa @jokowi legacy bapak harus seperti ini 🙏🙏🙏🙏|@Parapat_Nixon @jokowi Harus nya memang seperti ini negara berperilaku terhadap rakyat terutama yang menyangkut kebutuhan dasar.... Pa @jokowi legacy bapak harus seperti ini |🙏,🙏,🙏,🙏|-1|-1
1192855231127666688|@ekagumilars @fahiraidris Lha pak Jokowi dibuat Pinokio oleh Tempo kok pada diem2 bae 🙄😆|@ekagumilars @fahiraidris Lha pak Jokowi dibuat Pinokio oleh Tempo kok pada diem2 bae |🙄,😆|-1|-1
1192408895005683713|@JagaJokowi @jokowi Hahaha..pakde klo nyindir kok lugas amat yaah..🤭😅|@JagaJokowi @jokowi Hahaha..pakde klo nyindir kok lugas amat yaah..|🤭,😅|-1|-1
1191647832320593925|@jokowi Tks Bapak Presiden 🙏🙏🙏|@jokowi Tks Bapak Presiden |🙏,🙏,🙏|-1|-1
1192264697795366912|"@Mercy23865050 @Putrra34866780 @Dahnilanzar @ronnie_dumbela @prabowo Numpang ketawa
🤣😂🤣😂😂😂😂😂😂😂🤣😂🤣😂🤣😂"|"@Mercy23865050 @Putrra34866780 @Dahnilanzar @ronnie_dumbela @prabowo Numpang ketawa
"|🤣,😂,🤣,😂,😂,😂,😂,😂,😂,😂,🤣,😂,🤣,😂,🤣,😂|-1|-1
1191696163725967360|@KompasTV @jokowi Hormati segala UPAYA tetapi saya percaya yang JUJUR PASTI MULIA 👍💟🇮🇩|@KompasTV @jokowi Hormati segala UPAYA tetapi saya percaya yang JUJUR PASTI MULIA |👍,💟,🇮,🇩|-1|-1
1191362100515336193|@utowirdow @jokowi @AntasariAzhar @basuki_btp Bukan hanya panas, tp bisa2 stroke🤪🤣|@utowirdow @jokowi @AntasariAzhar @basuki_btp Bukan hanya panas, tp bisa2 stroke|🤪,🤣|-1|-1
1192071869752467456|@R4jaPurwa @jokowi Aku heran juga pak???? Punya presiden kagetan, itu kan udah lama sejak bapak presiden nya... 🤣🤣🤣🤣🤣|@R4jaPurwa @jokowi Aku heran juga pak???? Punya presiden kagetan, itu kan udah lama sejak bapak presiden nya... |🤣,🤣,🤣,🤣,🤣|-1|-1
1190802527484166145|"@_garuda501 @prabowo Tapi Mbah...
Kemarin katanya nggak mau ambil gaji dan mobil dinas. 
Trus sekarang ambil gaji tapi disumbangkan. 
Kalo terlalu radikal nanti juga nggak bagus Mbah. 
alon alon to yo...belum juga 40hari kerja 😂😂😂"|"@_garuda501 @prabowo Tapi Mbah...
Kemarin katanya nggak mau ambil gaji dan mobil dinas. 
Trus sekarang ambil gaji tapi disumbangkan. 
Kalo terlalu radikal nanti juga nggak bagus Mbah. 
alon alon to yo...belum juga 40hari kerja "|😂,😂,😂|-1|-1
1190150793854210048|@__YulitaSari @prabowo Blom laporan 😣😣|@__YulitaSari @prabowo Blom laporan |😣,😣|-1|-1
1191554143522938880|@jokowi Asean harus tegas tolak limbah beracun B3. Indonesia selalu terdepan untuk menjaga kawasan asean🙌 maju terus presidenku Rakyat mendukungmu🙏|@jokowi Asean harus tegas tolak limbah beracun B3. Indonesia selalu terdepan untuk menjaga kawasan asean maju terus presidenku Rakyat mendukungmu|🙌,🙏|-1|-1
1191941596704583681|@MonyetTempur3 @KilljoyYadi @jokowi Loh masih cantik kan wong kanjeng ratu ayu bgmn oun juga ttp ayu..cantik pintar baik tidak sombong dan baik budi beda dengan monyet ...tetap aja monyet ...makan kutu 😂😂😂😂😁 https://t.co/3kZ7tyup9w|@MonyetTempur3 @KilljoyYadi @jokowi Loh masih cantik kan wong kanjeng ratu ayu bgmn oun juga ttp ayu..cantik pintar baik tidak sombong dan baik budi beda dengan monyet ...tetap aja monyet ...makan kutu  https://t.co/3kZ7tyup9w|😂,😂,😂,😂,😁|-1|-1
1191235429808238592|@WagimanDeep @prabowo Yg tentang jailangkung sakit perutku ketawa..😂😂|@WagimanDeep @prabowo Yg tentang jailangkung sakit perutku ketawa..|😂,😂|-1|-1
1191902201351794688|@jokowi Pak Jokowi, mohon dipantau juga MRT fase 2 ya pak 🙏🏽|@jokowi Pak Jokowi, mohon dipantau juga MRT fase 2 ya pak |🙏,🏽|-1|-1
1191226511795187712|@yuliaariani1 @HaryonoAby02 @KemenkesRI @KemensosRI @PP_PERDAMI @jokowi Ada brp ribu Lansia yg terlantar direpublik ini 😢😢😢😢😢 ?|@yuliaariani1 @HaryonoAby02 @KemenkesRI @KemensosRI @PP_PERDAMI @jokowi Ada brp ribu Lansia yg terlantar direpublik ini  ?|😢,😢,😢,😢,😢|-1|-1
1192685662043963392|@ronavioleta @jokowi @Kemenag_RI @mohmahfudmd Jumlah penderita kelaparan ternyata meroket juga di era jokowi 😄😄😄|@ronavioleta @jokowi @Kemenag_RI @mohmahfudmd Jumlah penderita kelaparan ternyata meroket juga di era jokowi |😄,😄,😄|-1|-1
1190591540177121280|@tijabar @prabowo Terima gaji  terapi tdk 1 sen pun untuk pribadi , Di pakai u Yang membutuhkan , simpel dong , Media itu terlalu heboh soal seperti ini , smp mobil pun di beritakan , lucuuu media oh media 🤣🤣🤣🤣🤣🤣|@tijabar @prabowo Terima gaji  terapi tdk 1 sen pun untuk pribadi , Di pakai u Yang membutuhkan , simpel dong , Media itu terlalu heboh soal seperti ini , smp mobil pun di beritakan , lucuuu media oh media |🤣,🤣,🤣,🤣,🤣,🤣|-1|-1
1192607590716329984|@ustadtengkuzul Orang beriman pasti percaya : Daun Jatuh atas ijin Allah.....Jokowi menang Pilpres juga atas ijin Allah....bagi yg blm move on....dimana iman anda? 😬😬|@ustadtengkuzul Orang beriman pasti percaya : Daun Jatuh atas ijin Allah.....Jokowi menang Pilpres juga atas ijin Allah....bagi yg blm move on....dimana iman anda? |😬,😬|-1|-1
1191904536224337920|@jokowi Asik. Setelah penantian yang menyakitkan (macet dimana2) 😭😊💗💗💗|@jokowi Asik. Setelah penantian yang menyakitkan (macet dimana2) |😭,😊,💗,💗,💗|-1|-1
1192573394505486336|"@BruceEmond udah keles dari 2016. kemana aja lol 💁🏼‍♂️

perlu diingatkan juga pak Soekarno, pak Jokowi bukan selebriti ya mas, wajar dong jurnalis nulis selebriti Indonesia pertama yang dibuatin paying lilin di Singapore 

Ini link nya
https://t.co/TlNn13C7Z9"|"@BruceEmond udah keles dari 2016. kemana aja lol ‍️

perlu diingatkan juga pak Soekarno, pak Jokowi bukan selebriti ya mas, wajar dong jurnalis nulis selebriti Indonesia pertama yang dibuatin paying lilin di Singapore 

Ini link nya
https://t.co/TlNn13C7Z9"|💁,🏼,♂|-1|-1
1189950540865687553|@ftriasaputra @Kemhan_RI @prabowo @tni_ad @_TNIAL_ @_TNIAU @Puspen_TNI MenHan Rasa President... 😂😂😂😂|@ftriasaputra @Kemhan_RI @prabowo @tni_ad @_TNIAL_ @_TNIAU @Puspen_TNI MenHan Rasa President... |😂,😂,😂,😂|-1|-1
1192752455617892353|@TheLexLuthor @tempodotco ya semoga terbukti benar atau tidaknya dan semoga pak jokowi kali ini bisa memberi kepastian sekitar awal desember kasus novel baswedan rampung🙏, karena harusnya ini masalah udah dituntasin dari awal kejadian 🙏|@TheLexLuthor @tempodotco ya semoga terbukti benar atau tidaknya dan semoga pak jokowi kali ini bisa memberi kepastian sekitar awal desember kasus novel baswedan rampung, karena harusnya ini masalah udah dituntasin dari awal kejadian |🙏,🙏|-1|-1
1192479154282741760|@jokowi Dalam bayangan saya, semoga rumah saya kena gusur pak, pengen juga ngerasain kena gusur pak...😁😁😁😁 🙏🙏🙏🙏|@jokowi Dalam bayangan saya, semoga rumah saya kena gusur pak, pengen juga ngerasain kena gusur pak... |😁,😁,😁,😁,🙏,🙏,🙏,🙏|-1|-1
1191334043167518720|@bass_doddy @Diezpung2 @fahiraidris @BangJapar_FI @AntiMiras_ID @muhammadhamim @jokowi @aniesbaswedan elli sun go kong kl dia 😁😁|@bass_doddy @Diezpung2 @fahiraidris @BangJapar_FI @AntiMiras_ID @muhammadhamim @jokowi @aniesbaswedan elli sun go kong kl dia |😁,😁|-1|-1
1190492875240263681|@03_nakula @TolakBigotRI @DenmasBedj0 @shinichikudo991 @YCH7168 @Dpamungkas9 @prabowo @basuki_btp @TaliUdeng @BiLLRaY2019 Nggih medamel tho mas.e, samian iki jaaaannn lek takok koyok tas eroh kerjoane sales mawon🙈😁|@03_nakula @TolakBigotRI @DenmasBedj0 @shinichikudo991 @YCH7168 @Dpamungkas9 @prabowo @basuki_btp @TaliUdeng @BiLLRaY2019 Nggih medamel tho mas.e, samian iki jaaaannn lek takok koyok tas eroh kerjoane sales mawon|🙈,😁|-1|-1
1190119452613861376|@Kunto_Drummer @eko_kuntadhi @prabowo saya kira kalian sodaraan,namanya mirip2 😂😂😂|@Kunto_Drummer @eko_kuntadhi @prabowo saya kira kalian sodaraan,namanya mirip2 |😂,😂,😂|-1|-1
1192239632945008640|@AnakKolong_ 😂😂😂OKNUM STAFSUS nya Wan Abud aja TOLOL nya gk ketulungan ..baru kali ini perusahaan swasta penerbangan gagal terbang yg di tuntut pak @jokowi ..sungguh GOBLOK BIN DUNGU punya stafsus DKI masih di pekerjakan 😜😜😜😜😜|@AnakKolong_ OKNUM STAFSUS nya Wan Abud aja TOLOL nya gk ketulungan ..baru kali ini perusahaan swasta penerbangan gagal terbang yg di tuntut pak @jokowi ..sungguh GOBLOK BIN DUNGU punya stafsus DKI masih di pekerjakan |😂,😂,😂,😜,😜,😜,😜,😜|-1|-1
1190206459679629313|"@ibrocksfuck38 @Candra99182281 @TeddyGusnaidi @aniesbaswedan Sejak idolanya Prabowo bergabung ke Jokowi, dia kehilangan idola.
😂😂😂😂
Skrg lg coba2 peruntungan di Anies.
Ntar juga kecewa lagi.
🙄😁😁😂"|"@ibrocksfuck38 @Candra99182281 @TeddyGusnaidi @aniesbaswedan Sejak idolanya Prabowo bergabung ke Jokowi, dia kehilangan idola.

Skrg lg coba2 peruntungan di Anies.
Ntar juga kecewa lagi.
"|😂,😂,😂,😂,🙄,😁,😁,😂|-1|-1
1191282062843473920|"Lah sekarang lbh sering di sorot nya menhan nya dari Pd Presiden nya 🤭🤭🤭🤭🤭🤭🤭
KSAL Mendampingi Panglima TNI Sambut Kunjungan Menhan Prabowo Subianto
https://t.co/82gVaFRqPd"|"Lah sekarang lbh sering di sorot nya menhan nya dari Pd Presiden nya 
KSAL Mendampingi Panglima TNI Sambut Kunjungan Menhan Prabowo Subianto
https://t.co/82gVaFRqPd"|🤭,🤭,🤭,🤭,🤭,🤭,🤭|-1|-1
1192060125051158529|@SHudAgatha @BiLLRaY2019 @Je_Ly @jokowi Mantap...👍👍👍👃👃👃|@SHudAgatha @BiLLRaY2019 @Je_Ly @jokowi Mantap...|👍,👍,👍,👃,👃,👃|-1|-1
1192336911408386048|@jokowi Kok cuma dalam bayangan pak..? 😁🙏|@jokowi Kok cuma dalam bayangan pak..? |😁,🙏|-1|-1
1192294538158596099|"@AsFairus @jokowi Horor amat Om 🙈🙈🤣🤣🤣

https://t.co/GVxGyMxqkk"|"@AsFairus @jokowi Horor amat Om 

https://t.co/GVxGyMxqkk"|🙈,🙈,🤣,🤣,🤣|-1|-1
1191292482752925696|@PatpatPatrickSt @mas__piyuuu Pak Jokowi itu nga salah, sdh diluruskan ko sama FH 😁😃|@PatpatPatrickSt @mas__piyuuu Pak Jokowi itu nga salah, sdh diluruskan ko sama FH |😁,😃|-1|-1
1191508503350743041|@VIVAcoid jokowi siapanya vanesa angel?? 😅😂|@VIVAcoid jokowi siapanya vanesa angel?? |😅,😂|-1|-1
1192073000352280576|@detikcom Surya Paloh mau main dua kaki langsung kena tegur @jokowi .. 😂😂😂😂😂|@detikcom Surya Paloh mau main dua kaki langsung kena tegur @jokowi .. |😂,😂,😂,😂,😂|-1|-1
1191342088119414785|@Yettidewi @Je_Ly @jokowi @KemenkesRI Beda ya anak Tuhan itu biar ditolak dan diperkusi tapi pertolongan Tuhan justru luar biasa ,dibuang IDI diangkat jadi Menkes.. anak Tuhan gak akan dipermalukan 🙏🙏|@Yettidewi @Je_Ly @jokowi @KemenkesRI Beda ya anak Tuhan itu biar ditolak dan diperkusi tapi pertolongan Tuhan justru luar biasa ,dibuang IDI diangkat jadi Menkes.. anak Tuhan gak akan dipermalukan |🙏,🙏|-1|-1
1192834124593037312|@jokowi Sehat selalu Bapak Presiden 😘😘😘|@jokowi Sehat selalu Bapak Presiden |😘,😘,😘|-1|-1
1191366315300151298|"@03_nakula @Jason_bourne81 @LukmanNu12 @jokowi @shinichikudo991 @TaliUdeng @BadjaNuswantara @AditiaP_07 @AnakLolina @adtaufiq Ancaman hukuman 5 dan sudah incrhact ngak bisa, jadi AA ngak bisa. Tinggal Prof.Romli.

Nyari 2 lagi bro 😊
👇👇10 syarat dewas KPk👇👇 https://t.co/fCsEgBpk0P"|"@03_nakula @Jason_bourne81 @LukmanNu12 @jokowi @shinichikudo991 @TaliUdeng @BadjaNuswantara @AditiaP_07 @AnakLolina @adtaufiq Ancaman hukuman 5 dan sudah incrhact ngak bisa, jadi AA ngak bisa. Tinggal Prof.Romli.

Nyari 2 lagi bro 
10 syarat dewas KPk https://t.co/fCsEgBpk0P"|😊,👇,👇,👇,👇|-1|-1
1191683190382940161|@sihol97 @jobbysilputra @kurawa @basuki_btp @jokowi @prabowo Ko lari ke Habib Riziek 😂😂😎|@sihol97 @jobbysilputra @kurawa @basuki_btp @jokowi @prabowo Ko lari ke Habib Riziek |😂,😂,😎|-1|-1
1192452847675138048|"DPR RI RAPAT TERUS NGAK TUNTAS, DIKHAWATIRKAN BPJS TETAP MEROKET, BIAYA RAPAT MEMBLUDAK 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
@jokowi 
@ILCtv1 
@Kemhan_RI"|"DPR RI RAPAT TERUS NGAK TUNTAS, DIKHAWATIRKAN BPJS TETAP MEROKET, BIAYA RAPAT MEMBLUDAK 
@jokowi 
@ILCtv1 
@Kemhan_RI"|🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣|-1|-1
1191378609153294337|@kuyawirya @jokowi Cyapp inimah kokojo mang, bubar jalan tah koruptor moal bisa cawe2 deui di KPK 👍😊|@kuyawirya @jokowi Cyapp inimah kokojo mang, bubar jalan tah koruptor moal bisa cawe2 deui di KPK |👍,😊|-1|-1
1192345498063011840|Pas Ruhut merapat k Jokowi demokrat seneng2 aja, kok pas Demiz ke gelora heboh ya. 🤭 🙏|Pas Ruhut merapat k Jokowi demokrat seneng2 aja, kok pas Demiz ke gelora heboh ya.  |🤭,🙏|-1|-1
1192826191243288576|"@Gladislagiwoy @aniesbaswedan @jokowi Demi cintakah ini???

Ya Tuhan, berilah petunjukMu........

🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃🏃"|"@Gladislagiwoy @aniesbaswedan @jokowi Demi cintakah ini???

Ya Tuhan, berilah petunjukMu........

"|🏃,🏃,🏃,🏃,🏃,🏃,🏃,🏃,🏃,🏃,🏃,🏃,🏃,🏃,🏃,🏃,🏃,🏃,🏃,🏃,🏃,🏃,🏃,🏃,🏃,🏃|-1|-1
1189844502703304704|"😂😂😂😂

Ah, pak @prabowo bisa ja nih..
Jd ketauan kan penumpang gelap nya siapa..

Biar aja napa sih pak..
@Dahnilanzar pan cm perlu jualan bapak buat modal pilkada di medan..

Jd malu pan..🤭

https://t.co/PYrkk7PKV1"|"

Ah, pak @prabowo bisa ja nih..
Jd ketauan kan penumpang gelap nya siapa..

Biar aja napa sih pak..
@Dahnilanzar pan cm perlu jualan bapak buat modal pilkada di medan..

Jd malu pan..

https://t.co/PYrkk7PKV1"|😂,😂,😂,😂,🤭|-1|-1
1190633243546021889|"@EndeSare007 @KakekHalal Alhamdulillah..
Doa pak somad terkabul..
Doa mbak krudung gorden di ijabahi..
Kita semua ikut senang &amp; bahagia krn pak Prabowo bisa memegang kursi Puncuk Pimpinan Negeri ini..👏👏👏"|"@EndeSare007 @KakekHalal Alhamdulillah..
Doa pak somad terkabul..
Doa mbak krudung gorden di ijabahi..
Kita semua ikut senang &amp; bahagia krn pak Prabowo bisa memegang kursi Puncuk Pimpinan Negeri ini.."|👏,👏,👏|-1|-1
1190077846854627328|@Datuk_T4mburin @aniesbaswedan @DKIJakarta @firmanyursak @prabowo @adearmando1 😡😭💔 Yaa Allah.. benciiii bgt sm org itu knp bs kebal hukum. Astaghfirullah|@Datuk_T4mburin @aniesbaswedan @DKIJakarta @firmanyursak @prabowo @adearmando1  Yaa Allah.. benciiii bgt sm org itu knp bs kebal hukum. Astaghfirullah|😡,😭,💔|-1|-1
1191747341075677184|"Sudah Jatuh, Tertimpa Tangga Karena "" BANK GELAP "". @jokowi
@DivHumas_Polri
@poldajateng_
@PIDPolresJepara
@propamresjepara
@tribratanews
@Metro_TV
@tvOneNews
@KompasTV
@tribunjateng 
@ganjarpranowo @bank_indonesia
@ojkindonesia @fahiraidris
👇👇👇

https://t.co/91RUGTx6oK"|"Sudah Jatuh, Tertimpa Tangga Karena "" BANK GELAP "". @jokowi
@DivHumas_Polri
@poldajateng_
@PIDPolresJepara
@propamresjepara
@tribratanews
@Metro_TV
@tvOneNews
@KompasTV
@tribunjateng 
@ganjarpranowo @bank_indonesia
@ojkindonesia @fahiraidris


https://t.co/91RUGTx6oK"|👇,👇,👇|-1|-1
1191941959604146177|"@PuntaDe14231960 @NoWiwiNoWowo @awans3nja @AbuAlRayyan1 @Restichayah @adearmando1 @aniesbaswedan @jokowi @DivHumas_Polri @CCICPolri Hati bacin memang terbuat dari sperma  pig makanya setelah menghina dia akan lupa hinaannya , kebiasaan yang kotor 🤣🤣

https://t.co/NncXxCDJvu"|"@PuntaDe14231960 @NoWiwiNoWowo @awans3nja @AbuAlRayyan1 @Restichayah @adearmando1 @aniesbaswedan @jokowi @DivHumas_Polri @CCICPolri Hati bacin memang terbuat dari sperma  pig makanya setelah menghina dia akan lupa hinaannya , kebiasaan yang kotor 

https://t.co/NncXxCDJvu"|🤣,🤣|-1|-1
1190996610332758016|"Belum sekarang orang² bisa mengerti, bahwa yang @prabowo ajarkan adalah soal persatuan bangsa. 

Dia tahu dicurangi 
Musuhnya halalkan sgala cara

Namun kini dia pilih utk mengalah
Dia rela dihina, demi Persatuan
Agar bangsa ini tak terbelah
Dan dilahap penjajah.

⭐⭐⭐"|"Belum sekarang orang² bisa mengerti, bahwa yang @prabowo ajarkan adalah soal persatuan bangsa. 

Dia tahu dicurangi 
Musuhnya halalkan sgala cara

Namun kini dia pilih utk mengalah
Dia rela dihina, demi Persatuan
Agar bangsa ini tak terbelah
Dan dilahap penjajah.

"|⭐,⭐,⭐|-1|-1
1192266949201281024|@jokowi mantull pak...selamat datang di KALTIM,kaltim bangkit bersama mu pakdhe 😍😍|@jokowi mantull pak...selamat datang di KALTIM,kaltim bangkit bersama mu pakdhe |😍,😍|-1|-1
1192029482070102016|nuhun pak gubernur 👍🏻 https://t.co/ooETrAaybC|nuhun pak gubernur  https://t.co/ooETrAaybC|👍,🏻|-1|-1
1192080288081334273|@Unkwon_mouse @jokowi 🤣🤣🤣 dulu ada dwi fungsi ABRI kl ini Multi Bilingual|@Unkwon_mouse @jokowi  dulu ada dwi fungsi ABRI kl ini Multi Bilingual|🤣,🤣,🤣|-1|-1
1189782116566847488|Jadi suka sekarang sama bpk Prabowo Subianto...😊😊 https://t.co/p1agUetqon|Jadi suka sekarang sama bpk Prabowo Subianto... https://t.co/p1agUetqon|😊,😊|-1|-1
1191640268350443521|"@OrangKa50824727 KADRUN kapan bisa pinternya klo begini....abis mayoritas pengangguran sih...skrg sepi demo....klo Goblok jgn di borong semua donk KADRUN 😁😅😂🤭
https://t.co/jAJmFhvHjA"|"@OrangKa50824727 KADRUN kapan bisa pinternya klo begini....abis mayoritas pengangguran sih...skrg sepi demo....klo Goblok jgn di borong semua donk KADRUN 
https://t.co/jAJmFhvHjA"|😁,😅,😂,🤭|-1|-1
1192217591818928128|"@Candraasmara85 Pak jokowi itu emang kgak bisa kerjasma dgn orang munafik sok alim dan banyak bacot..makannya ini menungsa di pecat..krn otaknya licik dan penuh hawa nafsu...nafsuy syeeetannn pulaaa😎😎
."|"@Candraasmara85 Pak jokowi itu emang kgak bisa kerjasma dgn orang munafik sok alim dan banyak bacot..makannya ini menungsa di pecat..krn otaknya licik dan penuh hawa nafsu...nafsuy syeeetannn pulaaa
."|😎,😎|-1|-1
1191438678523965440|@rullaarull @Bravo_19PAS Udah dibilangin sama bpk.JK jokowi jadi presiden bisa ancur negara..🤣🤣🤣|@rullaarull @Bravo_19PAS Udah dibilangin sama bpk.JK jokowi jadi presiden bisa ancur negara..|🤣,🤣,🤣|-1|-1
1192482299209641985|"Shalom Gov @aniesbaswedan .
Saya ingat brother ingatkan @jokowi sesudah pelatikan . Saya juga mau tagih janji brother ini. Tolong bantu invest Dana buat usaha saya @production_tone . Saya kehabisan modal. Bisa saya ambil di balai kota kah? 😊🙏 https://t.co/V1ABvPWfIM"|"Shalom Gov @aniesbaswedan .
Saya ingat brother ingatkan @jokowi sesudah pelatikan . Saya juga mau tagih janji brother ini. Tolong bantu invest Dana buat usaha saya @production_tone . Saya kehabisan modal. Bisa saya ambil di balai kota kah?  https://t.co/V1ABvPWfIM"|😊,🙏|-1|-1
1191317917104689152|Alhamdulillah akhirnya keadilan bagi koruptor di tegak kan, nuhun pak jokowi 😭😭 https://t.co/0KUaicx5LY|Alhamdulillah akhirnya keadilan bagi koruptor di tegak kan, nuhun pak jokowi  https://t.co/0KUaicx5LY|😭,😭|-1|-1
1192324068831199233|"@permadiaktivis Tuips Jokowi
Cc
@lembusurabae @HendraNa70 @valencia_amara @Cebongmilitan1 @Barna_byo @MARQUEZ59454550 
@otak_cingkrang 
@4Y4NKZ
@aadhmusic_dadan
jgn terprovokasi dg siluman babi permadi 👉🏻 @permadiaktivis cocot radikal otak tak berakal.
Bejad moral hobi nya nguntal tai kadal https://t.co/ycZmvSyWHq"|"@permadiaktivis Tuips Jokowi
Cc
@lembusurabae @HendraNa70 @valencia_amara @Cebongmilitan1 @Barna_byo @MARQUEZ59454550 
@otak_cingkrang 
@4Y4NKZ
@aadhmusic_dadan
jgn terprovokasi dg siluman babi permadi  @permadiaktivis cocot radikal otak tak berakal.
Bejad moral hobi nya nguntal tai kadal https://t.co/ycZmvSyWHq"|👉,🏻|-1|-1
1189837155696140289|@zarazettirazr @prabowo Jangan nyengir gitu bun. Gak enak ati jadinya.🤭😁|@zarazettirazr @prabowo Jangan nyengir gitu bun. Gak enak ati jadinya.|🤭,😁|-1|-1
1191530644565680129|@sescheva @hurrichan_ @nikoprmsta @spdnas_ @yaelahcan @jokowi @iniadiserius Udah deal m itu yah😭😭|@sescheva @hurrichan_ @nikoprmsta @spdnas_ @yaelahcan @jokowi @iniadiserius Udah deal m itu yah|😭,😭|-1|-1
1191650629606723584|"@jokowi Waduuh bnyk yg salah arti
Mala gobloknya yg di gaaas rem blong opo goblok...

Ini piala dunia U-20 indonesia jadi tuan rmh thn 2021 

Klo gk tau jgn ngegas blok goblok 🤣🤣🤣"|"@jokowi Waduuh bnyk yg salah arti
Mala gobloknya yg di gaaas rem blong opo goblok...

Ini piala dunia U-20 indonesia jadi tuan rmh thn 2021 

Klo gk tau jgn ngegas blok goblok "|🤣,🤣,🤣|-1|-1
1192069128544112642|"@WillFianelfist @SeraphimArchie @prabowo_aga @EnjoyJateng @ganjarpranowo Aamiin... semoga pak... 
Pasar tradisional sebelahnya mini - market 😢😭"|"@WillFianelfist @SeraphimArchie @prabowo_aga @EnjoyJateng @ganjarpranowo Aamiin... semoga pak... 
Pasar tradisional sebelahnya mini - market "|😢,😭|-1|-1
1191716145675399169|@Datuk_T4mburin @psi_id @TsamaraDKI @aniesbaswedan @jokowi Selangkah lebih maju da 😂👍|@Datuk_T4mburin @psi_id @TsamaraDKI @aniesbaswedan @jokowi Selangkah lebih maju da |😂,👍|-1|-1
1192733419337388032|@Fahrihamzah @jokowi Kaya ada dendam kesumat, kesambet 😂😂|@Fahrihamzah @jokowi Kaya ada dendam kesumat, kesambet |😂,😂|-1|-1
1189847734347386880|"@Dahnilanzar @TrilogyofGAA @Kemhan_RI @prabowo Good Job !
👉Terimah Dulu Baru DiSalurkan dari Pada diambil Genderuwo,
😂😂😂😂😂"|"@Dahnilanzar @TrilogyofGAA @Kemhan_RI @prabowo Good Job !
Terimah Dulu Baru DiSalurkan dari Pada diambil Genderuwo,
"|👉,😂,😂,😂,😂,😂|-1|-1
1192355737374052354|@Sherly0ctaviani @Milantitooo @Jossie_w15 @jokowi Yalah sekolam.... 😂😊|@Sherly0ctaviani @Milantitooo @Jossie_w15 @jokowi Yalah sekolam.... |😂,😊|-1|-1
1192134032072429569|@ronavioleta @jokowi Aneh,  punya presiden kaget2an Mulu.  Itu kan menteri Bapak kali yang impor. 😅😅😅|@ronavioleta @jokowi Aneh,  punya presiden kaget2an Mulu.  Itu kan menteri Bapak kali yang impor. |😅,😅,😅|-1|-1
1191664914386976768|"@idolfess prabowo sandi ✖️
yaallah fani ✔️"|"@idolfess prabowo sandi ️
yaallah fani ️"|✖,✔|-1|-1
1192328734742704128|@jokowi Mantab indonesia maju👍👍👍👍👍|@jokowi Mantab indonesia maju|👍,👍,👍,👍,👍|-1|-1
1192299965327925248|AMIIIIIIIN ! 🤲🕌🕋  SEMOGA DI IJABAH  OLEH ALLAH SWT 🕌🕋 SEHINGGA DI LINDUNGI  DARI  TANGAN 2 KOTOR 🧤 PARA PENCARI UNTUNG💸💷💵💰💴 DENGAN SEGALA  AKAL🧠 BULUS💋 NYA DAN INTRIK 2 NYA⛷🏌️‍♂️🤾‍♂️🏍 SERTA MUKA SERIBU NYA  🤡 SEMOGA  🤲🕌🕋😭 https://t.co/CZgMa7DSnV|AMIIIIIIIN !   SEMOGA DI IJABAH  OLEH ALLAH SWT  SEHINGGA DI LINDUNGI  DARI  TANGAN 2 KOTOR  PARA PENCARI UNTUNG DENGAN SEGALA  AKAL BULUS NYA DAN INTRIK 2 NYA️‍️‍️ SERTA MUKA SERIBU NYA   SEMOGA   https://t.co/CZgMa7DSnV|🤲,🕌,🕋,🕌,🕋,🧤,💸,💷,💵,💰,💴,🧠,💋,⛷,🏌,♂,🤾,♂,🏍,🤡,🤲,🕌,🕋,😭|-1|-1
1191899033263955968|@Itowito2 @prabowo @Kemhan_RI @jokowi Yg milih Menteri siapa sih ?😤😤😤|@Itowito2 @prabowo @Kemhan_RI @jokowi Yg milih Menteri siapa sih ?|😤,😤,😤|-1|-1
